PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
1750452,"Disney Minnie Mouse Oval Bubble Bath Mat, 15.75"" X 27""","[Skid-resistant: features more than 150 Suction cups for a secure grip every time,Secure & Comfortable: bubble design creates grippy grooves that offers a firm surface under foot & a comfortable seat under little bottoms.,Favorite characters: features Minnie Mouse icons,Easy to clean with warm soapy water & hang dry,Do not use on uneven or textured surfaces]",,933,2700.0
2071755,"iHandikart Hand Painted Christmas Designer Aluminium Kettle for Tea/Coffee, Home Décor & Gift Purpose. Capacity 1 L, Size 8.5""x5.5""x8.5""(IHK5133)","[HandPainted Christmas Aluminium Tea Kettle/pot. The theme of the kettle is Traditional. Indian Cultural Heritage is depicted on this Aluminium Kettle with this elegant art piece.,Designer products for Home & Kitchen. Can Be Used To Serve Tea/ Coffee. A daily use product. Usage: Ideal for Serving, Flower Pot, Home décor and Gifting Purpose,Volume Capacity: 1 Litre. Product Height: 8.5 inch, Diameter: 5.5 inch. Material – Aluminium, Paint – Acrylic.,Product Care: Never Place On Direct Flame. Can Be Used To Serve Tea / Coffee. , Washable but please avoid using an abrasive scrub on the outer surface as that might cause colours to get fade. Use mild soap instead of acidic liquids also it is not suitable for dishwasher.]","<p>This Kettle by iHandikart is handpainted by artisans of Rajasthan and shows the culture of Rajasthan. The handle on the top of the kettle is covered by rubber grip which is also designed by artisans, which makes your morning or evening tea memorable and classy.</p><p>Diwali Decor Interior Modern Designed Unique Product Hand Painted Figurine, Aluminum Decorative Tea Kettle Pot, Multicolor tradition Meenakari, Jaipuri, Artisans Painting Made By Hand, Ketali, Tea Pot/Kettle Art Home And Garden Kitchen And Dining Serve Ware Table Ware Coffee &amp; Tea Pots, Chai Hand Painted Tea Kettle, Tea Jar, Painting Metal Showpiece</p><p><br>Information:</p><ul><li>Design - Contemporary</li><li>Capacity of tea kettle will be 1 Litre</li><li>Material – Aluminum, Handpainted with Fabric Color.</li><li>Washing Instructions -&nbsp;</li><li>Mild hand wash from outside.</li><li>Do not scrub on painted surface.</li><li>Normal wash from inside</li><li>Do not use very hot water.</li></ul><p>&nbsp;</p><p>iHandikart brings you a great selection of unique handmade handicrafts and decorative items. At iHandikart, customer service is our highest priority. We understand that customer satisfaction is the foundation of any successful business, and our commitment to providing the highest level of customer service is what sets us apart from the rest of the crowd.</p><p>iHandikart products are made from raw materials with minimal wastage at every step of production. With the goal of achieving a neutral carbon footprint, please recycle and help leave mother earth better off for future generations.</p>",1407,551.1811018
273767,"Histoire de La Restauration, Volume 3...",,,6104,744.093
2039895,Fultu Fataang Vivo Y95 Back Case Phone Cover Owl Priest Printed Hard Plastic Mobile Cover for Vivo Y95,"[Thin, Light and Durable,Premium High Quality Sublimation Printed Cases,Full Access to Buttons and Ports,Color: Multicolored,Cover Type: Back Cover]","Fultu Fataang phone cases are made out of light, durable matte finish polycarbonate plastic which gives stylish look to Mobile , Fultu Fataang printing phone covers under MT3 technology in this quality of print turns into premium quality print.Grab your favourite designer case in your budget.Fultu Fataang continuously launching new designs for more than 250 plus phone models.",12064,708.6614166
857425,"Raymarine Raynet to Raynet Cable, 10m","[Best Quality,Branded Original Product]",Raymarine RayNet to RayNet Cable - 10M,1792,314.9606296
360564,Ere The Dawn: There is Always Hope; Even in the Dimmest of Light,,"Roxanne Davenport wants a way out. To escape from the broken-glass world that used to be her life. However, when her rebellious heart lands her miles away from her beach home and best friend, at a rehabilitation center called the Phoenix Program, where they train you how to be FBI agents, the choice isn?t hers.? Caseworker, mentor, and former FBI Agent Jacob Strider, isn?t going to let her slide by either.? Can Roxanne face her haunts, overcome her eating disorder, and rise from the ashes?? When she meets a moral, sun-kissed, sincere blue-eyed recruit named Luke; is it true love?? Just as Roxanne believes she?s free of it all, a familiar face arises, setting in motion a series of twists and turns that takes Roxanne down a road of rediscovery and choice, slowly building to a heart-pounding climax where Roxanne must risk everything for love.? Fraught with inner struggles, sincere emotion, endearing friendships, and the pursuit of redemption and happiness, this is a slow-paced story about the grit of the human spirit, the genuine and indelible fire of stubborn will, true love, and bond.",123,598.424
215252,"Manuela: Novela de Costumbres Colombianas, Tomo Segundo",,,1,750.0
741263,KONCPT 20 AUTHORS NEET 2020 QUESTIONS AND ANSWERS 3ED (PB 2020),,,6298,799.211
2183402,BUMZEE Peach.Navy Front Open Full Sleeves Jablas for Baby Pack of 3 Age - 0-3 Months (Peb316268),"[Size :- 0-3 months : Round Chest - 44 Cm : Length - 25 Cm,Full front Popper opening for easy dressing,Colorful & Attractive Designs,Perfect Gift: Perfect as a little gift for a baby,Premium Quality Fabric : Made by high quality natural skin friendly 100% tested cotton fabrics,Style name: T-Shirt,Weave type: Knit]",,2382,1023.62
2864330,3NH® 5000Lm Xm-L2 Led Diving Ajustable Light Torch Underwater 100M Waterproof Diving Lamb Light,"[New in box,Good quality and Suitable to use.,High Quality Durable and Eco-friendly Material.,100% Brand New,Package contains Pack of 1 Item. In case of any query please contact seller.]",5000Lm Xm-L2 Led Diving Ajustable Light Torch Underwater 100M Waterproof Diving Lamb Light,3323,590.5511805
2887936,"HOME CUBE 1 Pc Multipurpose Double Pole Metal Clothing Rack, Clothes Garment Rack with Bottom Shelf, Clothing Rack for Hanging Clothes, Coats,Shirts, Sweaters - Black Color","[Modern Industrial Style – Multipurpose clothes rack with a trendy industrial design is super functional to store all of your extra clothing and bags, also a commercial grade clothing rack in a boutique, showroom, bedroom, laundry or for a photoshoot.,Sturdiness & Durability- This freestanding rack is made of Sturdy Metal construction with Classic Bronze Coating; easily hold heavy winter jackets, work clothes, coats.,Simple installation : According to the installation instructions, you can quickly install using the installation tools we have equipped. And the product is very light, one person can complete the installation.,Beautiful and practical : The stylish color and structure design can be placed anywhere, not only at the entrance, for shoes, bags, scarves, keys, umbrellas, etc, but also for storing clothes in the room.,Package Includes : 1 Pc Multipurpose ClotheRack with Bottom Shelves. Material : Metal. Color : Black]","Modern Industrial Style – Multipurpose clothes rack with a trendy industrial design is super functional to store all of your extra clothing and bags, also a commercial grade clothing rack in a boutique, showroom, bedroom, laundry or for a photoshoot. Sturdiness & Durability- This freestanding rack is made of Sturdy Metal construction with Classic Bronze Coating; easily hold heavy winter jackets, work clothes, coats. Simple installation : According to the installation instructions, you can quickly install using the installation tools we have equipped. And the product is very light, one person can complete the installation. Beautiful and practical : The stylish color and structure design can be placed anywhere, not only at the entrance, for shoes, bags, scarves, keys, umbrellas, etc, but also for storing clothes in the room. Package Includes : 1 Pc Multipurpose Clothes Rack with Bottom Shelves. Material : Metal. Color : Black",1691,4330.708657
1508351,"Cosabella Women's Maternity Say Never Mommie Nursing Bra, Mystic Red, X-Large","[Our best-selling never say never Sweetie bra is now available in a maternity version! this comfortable lace bralette features easy clip-on/clip-off nursing straps and slinged padded cups for a supportive fit with,Full coverage. Pull over style bra. Designed to be worn as a fashion accessory, available in a rainbow of colors]",,2479,500.0
824601,Tissot Men's T34148352 Automatic PR 50 Watch,"[Quality Automatic movement; Functions without a battery; Powers automatically with the movement of your arm,Scratch-resistant-sapphire crystal,Case diameter: 36 mm,Stainless-steel case; Black dial; Date function,Water resistant to 165 feet (50 M): suitable for swimming and showering]","Stainless steel case with a stainless steel bracelet. Fixed bezel. Black dial with silver-tone hands and stick hour markers, Arabic numerals mark the 6 and 12 o'clock position hour markers. Minute markers around the outer rim. Luminiscent hands and dial markers. Date display at the 3 o'clock position. Self winding automatic movement. Scratch resistant sapphire crystal. Case diameter: 36mm. Case thickness: 8.4mm. Push button deployment clasp. Water resistant at 50 meters / 165 feet. Functions: hours, minutes, seconds, date. Tissot PR50 Mens Watch T34.1.483.52.",3379,660.0
752038,Bases Da Radiologia Convencional (Em Portuguese do Brasil),,,1,1094.488188
1372660,MariRobe Women's Greek Style Rhinestone Beaded Wedding Dresses Backless Evening Dress Prom Dress Fromal Gown US4 White,"[Fabric : Chiffon , Beaded, Dry Clean Only .,Grecian style evening dress made of delicate rhinestone and beaded .,Features : Rhinestone , Sequins ,V Neck, Backless, Beaded , A Line , Floor Length , Zipper Closure .Occasion:Formal Party, Dating, Prom, Night, club, Banquet, Wedding, Ball, Prom, Christmas, Special Occasion,Shipping Time: STANDARD shipping will take about 10-20 days via post office, EXPEDITED shipping will take about 2-3 business days via DHL. The exact delivery time is the ESTIMATED DELIVERY above .,If you want to costomized , please feel free to contact us .Just select a approximate size to palce an order and then send us your bust waist and hollow to floor length measurements. I will let our tailor to make it according to your meausrments.]","More Details <br> Brand : Marirobe <br> Fabric : Chiffon <br> Silhouette: A Line <br> Neckline: V Neck <br> Train: Sweep Train <br> Style: Sexy Beadings A Line Prom Gown Pageant Formal Party Dress <br> Season: Spring, Summer, Fall <br> <br> <br> Size Chart Measurements (INCH): <br> Size 2: Bust=32.5 Waist=25.5 Hips=35.75 Hollow to floor=58 <br> Size 4: Bust=33.5 Waist=26.5 Hips=36.75 Hollow to floor=58 <br> Size 6: Bust=34.5 Waist=27.5 Hips=37.75 Hollow to floor=59 <br> Size 8: Bust=35.5 Waist=28.5 Hips=38.75 Hollow to floor=59 <br> Size 10: Bust=36.5 Waist=29.5 Hips=39.75 Hollow to floor=60 <br> Size 12: Bust=38 Waist=31 Hips=41.25 Hollow to Floor=60 <br> Size 14: Bust=39.5 Waist=32.5 Hips=42.75 Hollow to floor=61 <br> Size 16: Bust=41 Waist=34 Hips=44.25 Hollow to floor=61 <br> Size 18W: Bust=45 Waist=38.5 Hips=47.5 Hollow to floor=61 <br> Size 20W: Bust=47 Waist=40.75 Hips=49.5 Hollow to floor=61 <br> Size 22W: Bust=49 Waist=43 Hips=51.5 Hollow to floor=61",2986,590.5511805
235169,"The Annual Biography and Obituary, Volume 20",,,23,744.093
859544,All Star Karaoke Featuring Hits Originally Performed By Toby Keith (ASK-1531),,,804,562.0
1609191,"ECOOPTS Artificial Photinia Leaf Faux Ivy Expandable/Stretchable Privacy Fence Screen, Single Side Leaves and Vine Decoration for Outdoor, Garden, Yard","[PREMIUM QUALITY: We offer the highest quality, most realistic, artificial foliage on the market today. Trellis is made of 100% real, natural wood. The leaves are made of 100% PURE non-recycled polyethylene materials, finished with commercial standard UV stabilization. When fully expanded measurements are: 18"" H x 116"" L. When completely condensed (not expanded) measurements are: 48"" H x 18"" L. Flexible, expands, or contracts to your desired dimensions and privacy that best fits your needs,KEY FEATURES: 90% High Density Blockage, block harmful UV rays. Resistant to wear and tear. Mold and mildew resistant. Water Resistant. Allows air to pass through freely. Limited warranty offered with each purchase. Instant barrier for privacy or hiding unwanted areas.,MAINTENANCE FREE & ECO-FRIENDLY: No upkeep required. Forget about the hassle of watering trimming, fertilizers, pests, rodents, or all those other problems that arise from real greenery. Can easily be cleaned with just water. Free of toxic chemicals. Safe for pets, children, and the environment.,APPLICATION: Light to carry and easy to install! Can easily be attached to any INDOOR or OUTDOOR surface, frame, or fence. Can be installed horizontally or vertically, blends beautifully with natural landscape. Expand or contract to the size you need. Attach the trellis using zip ties around the perimeter. Excellent for patio, balcony, deck, backyard, fences, or any supporting columns/posts.]",<p><b></b></p><p><b>Create an intimate ambiance or simply enhance your décor with our Artificial Faux Expandable Trellis Leaves.&nbsp;</b></p><ul><li>This product opens like an accordion. When it's fully closed is when it's tallest vertically and shorter horizontally.&nbsp;</li><li>When you stretch it out it becomes shorter vertically so that it can get longer horizontally.&nbsp;</li><li>The simple installation makes it a one-person job to extend on any surface in just minutes.&nbsp;</li><li>Making it also easy to take down and store if you want to extend the lifespan of it.&nbsp;</li><li>Bring your space to life without all the hassle of real-life greenery!<br></li></ul><p> </p>,5566,1500.0
899191,"Hanging Workout Mats - 72""L x 24""W x 5/8"" - Blue","[72""L x 24""W x 5/8"" - Blue,Designed for adding a cushioned layer to the floor for workouts,Thick design offers comfort to the hands, feet and other areas of the body,Long rectangular design covers the floor for push-ups, yoga poses and other moves that elongate the body,Reinforced grommets on the upper portion of the mat allow for hanging within a locker or on the wall]","Designed for adding a cushioned layer to the floor for workouts. Thick design offers comfort to the hands, feet and other areas of the body. Long rectangular design covers the floor for push-ups, yoga poses and other moves that elongate the body. Reinforced grommets on the upper portion of the mat allow for hanging within a locker or on the wall. Various length options accommodate different user heights and workout needs. Activity: Aerobics, training and yoga. Warranty: One year. 72 in. L x 0.63 in. D x 24 in. H.",4217,2400.0
129426,Diaspora and Hybridity (Theory Culture and Society),,,6344,646.0
2139129,"FrameBoy Ant-Pretty Flower Floral Wall Painting Synthetic Wood Framed Wall Hanging Photo for Living Room-Office-College (Synthetic Wood, 8 inch x 14 inch)","[High Quality Material: It Comes With Best in Class MDF Board.,Wall Hanging,Clean with Moist Cloth,Must be protected from sunlight, extreme temperature, dust and moisture to ensure long life,Turn any photograph, drawing, or portrait into a piece of art! The frame set makes a great gift idea for multi occasion: Christmas, anniversary, wedding, baby shower, housewarming, best friend picture frame and more.]","FrameBoy Ant Pane for sharp and vivid appearance Framed Hard MDF Board for Smooth Surface Perfect Wall Painting for Living Room, Bedroom, Office, Hotels, etc. Water Splash Proof And Easy To Clean Gives a beautiful effect giving a very rich look to the painting high definition. This painting is ready to hang.",6007,1400.0
493356,I Love Wine: Armenia Flag in Heart Shape for Armenian Wine Drinking Lover - Funny Coworker Heritage Gift Wine Journal Tasting Notes & Impressions,,,77,850.0
532730,The Beautiful Me Collection: When I Grow Up,,,34,614.172
1025490,"Loctite 243 Threadlocker - Blue Liquid 50 ml Bottle - Shear Strength 1100 psi, Tensile Strength 230 psi [Price is per Bottle]","[A general purpose medium strength threadlocker with improved oil tolerance,For fasteners between 1/4"" and 3/4"" diameters,Upgraded temperature resistance - up to 360°F,Oil tolerant curing on as-received fasteners without cleaning,Primerless performance on both inactive and active metals]","Loctite 243 Threadlocker - Blue Liquid 50 ml Bottle - Shear Strength 1100 psi, Tensile Strength 230 psi [PRICE is per BOTTLE]",0,122.0
439121,The Carracci:  Selected Drawings (Volume 18),,,6140,825.0
1959145,"usikey Vanity Set with Lighted Mirror, 3 Color LED Lighting Modes, Makeup Dressing Table with 3 Drawers and Storage Shelves, Vanity Table with Soft Cushioned Stool and Sturdy Steel Legs(Black)","[【3-Color Intelligent Dimming Mirror】The premium LED light of the makeup table can switch three colors to meet your different needs. Natural light is suitable for daily skin care and make-up, cold light is suitable for professional cold color makeup, and warm light is suitable for evening makeup and dating makeup, and The brightness of the light can be adjusted according to your needs. Let USIKEY vanity set give you a perfect make-up look!,【Touch Screen Operation】Different from the traditional vanity table, USIKEY vanity set has bid farewell to the traditional switch, and adopts a high sensitivity smart sensor switch. Short press can change the light color, long press can change the light brightness, and can be operated with wet hands, which is more convenient and safe to use.,【Large Capacity & Partitioned Storage】The two shelves on the right provide you with space for cosmetics, one small drawer for your rings, earrings and trinkets, and two large drawers provide enough space for jewelry, lipstick and sunglasses, keep your desk clean and tidy.,【STURDY MATERIAL】The dresser table is made of MDF and steel legs. It is very durable, and the cushioned stool makes you sit comfortably when you make up. The anti-skid mat at the bottom of the stool can prevent scratching the floor.,【Stylish and Elegant Design】The round makeup mirror with light and the square table top constitute this exquisite dressing table, you can remove the mirror to use as a wrting desk. Whether you use it as a dressing table or a writing desk, it can perfectly match your other furniture, it will be a great gift for your wife or daughter on special days.]","<p><b>Features:</b></p> <p>There are three colors of lights can be switched at will, brightness can be adjusted according to your needs to meet your different needs</p> <p>Touch screen switch, use more simple and safe, you can touch the switch with wet hand</p> <p>Two shelves, a small drawer and two large drawers give you enough space to store your cosmetics and jewelry.</p> <p>Gold&nbsp;ring handle design makes drawer more beautiful and switch easier</p> <p>Dressing table and chair leg made of 100% solid beech wood, stable and firm</p> <p>Dressing table and chair&nbsp;made of MDF and steel legs, stable and firm</p> <p>Vanity stool with cushion make you more comfortable when you make up</p> <p>&nbsp;</p> <p><b>Specifications:</b></p> <p>Color: White/Black</p> <p>Vanity Set&nbsp;Dimension:35.51”L*15.87W*50.15”D</p> <p>Stool Dimension:15.67”L*11.81W*17.87”D</p> <p>Mirror Diameter: 19.6”*19.6” </p> <p>Net Weight: 71.65lb&nbsp;</p> <p>Light source: touching switch</p> <p>Material: MDF + Steel + Glass</p> <p><b>Package Includes:</b></p> <p>1 x Dressing Table</p> <p>1 x Stool</p> <p>1 x Round Mirror</p> <p>1 x Instructions</p> <p>1 x Assembly Parts</p> <p>&nbsp;</p>",8307,3551.0
436515,Breaking News about Santa Claus: Santa's Real Help,,,40,850.0
131208,"Master VISUALLY<sup>TM</sup> Adobe® Photoshop®, Illustrator®, Premiere®, and AfterEffects®",,,6067,815.7464
569646,Memory of a Free Festival: The Golden Era of the British Underground Festival Scene,Cicada,,19,944.88
945256,Bridgestone Bridgestone Excedra G702R Cruiser Rear Motorcycle Tire 180/70-16,,,0,2600.0
2292706,"DEEUCO Men's Ethnic Pantone Navy Blue Velvet Wedding and Sherwani Jutti, Mojari, 7","[Sole Material: Rubber,Outer Material: Velvet,Closure Type: Slip-On,Care Instructuion: Allow your pair of juti/mojari to air on a regular basis. This helps them retain their natural shape, Kepp away from moisture and water.]","<p>Mojaries, Jutis are now one of the essential products of ethnic fashion which make you feel cultural and traditional. We Provide you the best selection of the beautiful mojaries (Jutis) these are specially handcrafted by rajasthani highly skillful artisan. Our premium quality material provides you the comfort with traditional feel. These are preferred to cultural event, seasonal party, wedding and many more.</p><p>Featuring a contemporary refined design with exceptional comfort, this pair is perfect to give your quintessential dressing an upgrade.These mojaries/Jutties are made for daily use and very long life. We have brought these juttis, chappal/Mojari in a more modern and contemporary way to reach to the masses across the globe.This handmade footwear has been popular since the 18th century.These juttis, chappal, mojari are made from specially hand processed fiber material. They are exclusively designed to match the latest trends of the new generation from the collection of Deeuco. These will go with most of your ethnic fuctions. This product is made of good quality material. Wear this amazing and cozy juti with the combination of pyjama and sherwani. It presents Standard look to your personality.This ethnic juti is designed to offer comfort without compromising on style. It features slip-on closure type and pair it with matcing accessories for ethnic look.</p><p>Occasion: It is mostly worn in the party or any festive occasion. Add this comfortable pair of juttis/chappal/mojari in your footwear collection today. You can wear them for a longer DUFRation as they are sweat-resistant. This pair of sandals can surely be a versatile and long-lasting addition to your footwear collection.</p><p>Care Instruction:Clean yourfootware with good quality soft brush to remove loose surface dirt. Never expose them to the sun, heat from the sun will cause the colours to fade. Always keep in moisture proof bags to maintain the proper shape. And keep away from water.</p>",6025,1181.102361
441838,Lichtenberg Figures (Hayden Carruth Emerging Poets Award),,"The Lichtenberg Figures, winner of the Hayden Carruth Award, is an unconventional sonnet sequence that interrogates the relationship between language and memory, violence and form. &ldquo;Lichtenberg figures&rdquo; are fern-like electrical patterns that can appear on (and quickly fade from) the bodies of people struck by lightning. Throughout this playful and elegiac debut?with its flashes of autobiography, intellection, comedy, and critique?the vocabulary of academic theory collides with American slang and the idiom of the Old Testament meets the jargon of the Internet to display an eclectic sensibility. Ben Lerner, the youngest poet ever published by Copper Canyon Press, is co-founder of No: a journal of the arts. He earned an MFA from Brown University and is currently a Fulbright scholar in Spain.",6116,700.0
1905775,Pallavi Love You Forever ….02 Romantic Message Card,"[Greetings Card,Gift,Pre written name,Framed Card,Romantic Gift]",A new and beautiful way to gift the cards to your loved one's. Surprise Pallavi with this card which is nicely framed and very romantic message on it stright from your heart. This card can be wall mounted as well as can be kept on the table. Relive the magic of the vintage charm of love cards in a new way.,5312,900.0
1244276,"mDesign Corner Storage Shelf for Kitchen Cabinets, Countertops, Pantries - Clear by MetroDecor",,,5983,1344.094487
2127806,"Glitter Wired Edge Ribbon, 2.5"" x 10 Yards (Silver)","[Silver Glitter on Metallic Ribbon,2.5"" wide by 10 yards (30 feet in length),74% Metallic, 26% Nylon,Includes wired edge]","A 10 yard roll of 2.5"" wide glitter on metallic ribbon. Includes wired edge. 10 yards or 30 feet per roll.",11398,390.0
2975564,Green Bridge Self Watering Pot (Black),"[Save Water upto 25Lter per Month by One Green Bridge Selfi Pot,self watering pot Plant Plan Enjoy,Monthly Once Watering for your Plants,Easy potting and repotting,Vertical Farming Balcony Garden Terrace Farming]",This product to right persons who loving Terrace & Balcony Farming as well as gardening.. or the person who bother about the Water Wastage … or who loves to make our next generation to farming and feels of real taste of our vegetables and Fruits. Our Green Bridge Selfie Pot Highlights✅ Water Needs on 2-3 times in a month (Depends on Plant). Per Pot will Save 20-25 Ltr Water in a Month… No Worries of your plants Health on your Vocation as well as on busy schedules. Go Green and Encourage our next generation to Farming. Make our own vegetables on available space.,5725,944.8818888
967647,"Kuhn Rikon Colori Art Paring Knife, Orange/Pink/Purple Polka Dot, Set of 3",,"Kuhn Rikon Colori Art Paring Knives can handle all kitchen prep tasks. Perfect for slicing cheese for a sandwich, peeling an apple for a snack or chopping vegetables for a salad. They are so fun and c",1474,1100.0
1388693,"Deborah Milano Nail Gel Effect, Manga Coral, 8.5ml","[The enamel is formulated to give nails a plump, high gloss, gel like finish,With just one coat nails receive a fabulous manicure and with two they achieve a plumping effect and amazing depth of colour,Cosmetics]",,326,999.998
1259158,Duke Men's Printed Slim fit T-Shirt (LF2290_Spectra Yellow M),"[Color: Spectra Yellow,60% Cotton, 40% Polyster,Slim fit,Half sleeve,V-neck,Machine wash,Made in India]",,2879,1259.84
262813,"Letters and Poems in Honour of the Incomparable Princess, Margaret, Dutchess of Newcastle. (1676)",,,123,744.093
2989741,"Women's Cotton Skinny Fit Ankle Leggings, Chiku Beige Color, Size - Large","[Care Instructions: Machine Wash,Fit Type: Slim,Material: Cotton; Breathable, Soft, and Comfortable,You can pair these ankle length leggings in various formats, can wear it along the top, will look great with kurta. Add a pair of heels to both, and you have a perfect look.,Our women's leggings are super soft and body-hugging, comfortable, non-see-through, and provide you extreme comfort feeling for daily wearing.]","Women's premium cotton ankle leggings are made of premium cotton. These leggings not only add glamour to your personality but also ensures breathability all day long. The power stretch cotton fabric ensures easy movement and comfortability.The leggings have an elasticized waist band. They can be worn with casuals and tees, with heels, with a chic kurta or an Indian Outfit. The fabric of our leggings is 95 % supercombed cotton and 5 % Lycra.",2996,393.700787
906866,"Waterway Plastics 806105086792 Barb Adapter 1/2"" spg x 3/8"" Barb","[Barb Adapter, 3/8"" Barb X 1/2"" Spigot,Made By Waterway,Part Number: 425-0210,Brand: Waterway Plastics]",,6469,900.0
972690,Anna by Anuschka Hand Painted Leather | Checkbook Wallet/Clutch | Bird on Branch,"[Imported,100% Polyester lining,Snap closure,0.5"" high,7.5"" wide]",ANNA by Anuschka Hand Painted Checkbook wallet/Clutch,3466,400.0
1837437,"GG Butterfly trivet. Other Decor, 10InL x 10InW x 2InH, Brown","[Item measures 10""D x 1. 5""H,Three-color (gold, silver, copper) metal hand- inlay Butterfly and laser design.,10"" round shape is perfect size to hold any hot dish.,Proud to use Mango Wood for its sustainable qualities.,Food-Safe coating.,Hand-wipe with soapy soft damp cloth.]",,1495,1000.0
2900168,"MSSMKD Fring Foil Crtain for Wall Background in Birthday,Marriage,Anniversary and More Party Decoration (Pack of 4, Green)","[Each curtain measures 3 ft W. x 6 ft. Drop.,For all occasions including birthday party,shower party,welcome party, anniversary party, all festivals, bachelorette party, photo booth, graduations, Halloween parties and more,Paste or hang them on a smooth surfaces , It doesn't take a lot of effort to paste them, Just hang them and paste them gently to make it easier to remove them,when the party is over.,This shiny tinsel Foil Fringes curtain is also perfect for your wedding or anniversary. Hang them on a carpeted end or wall as a backdrop,or it could be one entrance to the party,Great finishing touch for any party theme.]","MSSMKD Persent is Foil Curtain for Birthday, Happy Anniversary, Wedding and Bachelor Decoration, Birthday Party Decoration, Background Decoration MSSMKD Foil Curtain Uses in Several decoration whether your celebrating a mining event or a kids birthday, this party favor is the perfect low priced decorating piece.Great party decorations for many occasions including fraternities,sororities,children's bedrooms for both special occasions and parties.Perfect party decorations for birthday,unicorn party,photo backdrop,photo booth,weddings,baby showers,graduations,Halloween,New Years,Christmas and more. These are Made of high quality aluminum foil, Give Your Big Party A Personalized Presentation With Foil Curtains! This Collection Of foil Curtain Features ""Each curtain measures 3 ft W. x 6 ft Drop Ideal for all occasions including birthdays and anniversaries, So You Can Mix And Match. Whether You'Re Celebrating Any party, Great finishing touch for any party theme.. Mix And Match With Coordinating Foil And Latex Balloons, Polka dot balloons & balloon accessories",11173,3.937
1650428,"ISEE 360® Square Chains Decorative Wall Stickers for Bedroom,Hall,Living Rooms Vinyl Black Decals (Size - Length 55 cm x Height 67 cm","[Stylish Wall Stickers for home decor ,,Material: PVC Vinyl (Water Resistance),Just Peel And Stick, as following user manual,Choose a smooth, clean and dry surface]",ISEE 360 Specializes Vinyl Decals For Wall Decorate Your Wall With A Standard Perfection Stickers For Any Wall With Large Size It can Be Also Used For Glass home Living Bedroom Office Studio Designs Decoration Black Vinyl Wall Decals Stickers,6030,2637.795273
448109,Serendipity Quilts,,,123,868.0
1904263,Allenjoy 7x5ft Autumn Forest Path Photography Backdrop Fall Deciduous Natural Scenery Background for Boys Girls Adults Outdoor Travel Birthday Wedding Party Decor Banner Portrait Photo Booth Props,"[[Package] Only 1 piece 7ftx5ft (2.1M width x 1.5M height) Allenjoy Autumn Forest Path Photography Backdrop included. Backdrop Stand or Clips are Not included.,[Material-Econ Vinyl] This Autumn Forest Path Photography Backdrop will be sent by folded. Seamless and Collapsible. Light weight-about 0.74 lb in weight, easy to carry and hang. It's more solid than normal vinyl backdrop.,[How to remove creases] Due to folded shipping, it may cause creases. Please iron the back surface with electronic iron with the lowest heat ,then roll it up tightly with tube for 3-4 days.,[Original Design] High quality resolution digital print with eye-catching details and lifelike colors. Support Custom: Contact us by Amazon Message before payment.,Occasion: Suitable for baby shower theme party,fiesta carnival party, fall thanksgiving day decoration,event,video,studio,home photography,wall decor,cake table banner,etc.]","<b>Welcome to Allenjoy Backdrop Store.</b> <br> <br> <b>★Brand:</b><br> HaiLong Trading is the Brand belongs to Allenjoy Outlet. It is a rising and developing brand. -We are focused on selling various styles photo backdrops you are looking for.<br> <b>★Packing List:</b><br> 1PC x Allenjoy Autumn Forest Path Photography Backdrop (folding)<br> <br> <b>★Questions & Answers:</b><br> ◇1.Q:Does it Come with Stand (or Clips) for Photography?<br> A:No,Only 1pc Backdrop.<br> <br> ◇2.Q:What if the backdrop has any quality problems?<br> A:Please do not give us the bad review or feedback directly,<br> let us have the chance to help you solve it.<br> Send us a Message on Amazon firstly,show us the quality pictures<br> of the backdrop.you will get a satisfactory solution within 24 hours.<br> <br> ◇3.Q:Can you support personalized customization backdrop?<br> A:Yes,of course.<br> Please Send Us a Message on Amazon with Size,Picture and Your Requirement.<br> Size:5x3ft,5x7ft,10x6.5ft,8x8ft,8x10ft,8x20ft or other Size (Seamless Backdrop)<br> <br> Have any questions,Please feel free to contact us.<br> <b>Your satisfaction is the driving force for us to keep moving forward!!</b><br> <br> <b>Allenjoy Team</b><br>",1976,1000.0
1257885,Badger Spectra Tex Airbrush Paint Rose Petal Pink-59-112,"[For use on fabrics, leather, paper, Wood, clay, canvas and many other surfaces,Rich vibrant color - highest quality pigment to produce the cleanest, brightest colors,Highly concentrated and ready to spray - non need to add pigments or dilute,The Package Dimensions : 3.5""L x 3.5""W x 9.0""H]",,5429,350.0
873317,Tiffen W72HDTVFX4 72mm HDTV FX 4 Filter,"[Product Type: Polarizing Filters,This product is imported from USA - It is a 100% genuine product]","HD video is very high contrast than traditional film. The HDTV/FX filter takes the edge off undesired ""tack sharpness"" associated with HD. It creates a ""Film Look"" by reducing contrast and also provides subtle improvements in shadow detail. The HDTV/FX filter smoothes out unwanted detail and makes people look their best, especially when shot on HD without evidence of filtration.",1936,400.0
